번호,언어 제공자 ID,취득연도,방향,타입(단어/문장),파일명,한국어,Unnamed: 7
573,1,2017,측면,단어,KETI_SL_0000000573.MP4,급류,
987,2,2017,정면,단어,KETI_SL_0000000987.MP4,급류,
1406,2,2017,측면,단어,KETI_SL_0000001406.MP4,급류,
1735,3,2017,정면,단어,KETI_SL_0000001735.MP4,급류,
2154,3,2017,측면,단어,KETI_SL_0000002154.MP4,급류,
2668,4,2017,정면,단어,KETI_SL_0000002668.MP4,급류,
3087,4,2017,측면,단어,KETI_SL_0000003087.MP4,급류,
3501,5,2017,정면,단어,KETI_SL_0000003501.MP4,급류,
3922,5,2017,측면,단어,KETI_SL_0000003922.MP4,급류,
4342,6,2017,정면,단어,KETI_SL_0000004342.MP4,급류,
4758,6,2017,측면,단어,KETI_SL_0000004758.MP4,급류,
5180,7,2017,정면,단어,KETI_SL_0000005180.MP4,급류,
5596,7,2017,측면,단어,KETI_SL_0000005596.MP4,급류,
6020,8,2017,정면,단어,KETI_SL_0000006020.MP4,급류,
6439,8,2017,측면,단어,KETI_SL_0000006439.MP4,급류,
6857,9,2017,정면,단어,KETI_SL_0000006857.MP4,급류,
7276,9,2017,측면,단어,KETI_SL_0000007276.MP4,급류,
7693,10,2017,정면,단어,KETI_SL_0000007693.MP4,급류,
8112,10,2017,측면,단어,KETI_SL_0000008112.MP4,급류,
153,1,2017,정면,단어,KETI_SL_0000000153.MP4,금천구,
572,1,2017,측면,단어,KETI_SL_0000000572.MP4,금천구,
986,2,2017,정면,단어,KETI_SL_0000000986.MP4,금천구,
1405,2,2017,측면,단어,KETI_SL_0000001405.MP4,금천구,
1734,3,2017,정면,단어,KETI_SL_0000001734.MP4,금천구,
2153,3,2017,측면,단어,KETI_SL_0000002153.MP4,금천구,
2667,4,2017,정면,단어,KETI_SL_0000002667.MP4,금천구,
3086,4,2017,측면,단어,KETI_SL_0000003086.MP4,금천구,
3500,5,2017,정면,단어,KETI_SL_0000003500.MP4,금천구,
3921,5,2017,측면,단어,KETI_SL_0000003921.MP4,금천구,
4341,6,2017,정면,단어,KETI_SL_0000004341.MP4,금천구,
4762,6,2017,측면,단어,KETI_SL_0000004762.MP4,금천구,
5179,7,2017,정면,단어,KETI_SL_0000005179.MP4,금천구,
5595,7,2017,측면,단어,KETI_SL_0000005595.MP4,금천구,
6019,8,2017,정면,단어,KETI_SL_0000006019.MP4,금천구,
6438,8,2017,측면,단어,KETI_SL_0000006438.MP4,금천구,
6856,9,2017,정면,단어,KETI_SL_0000006856.MP4,금천구,
7275,9,2017,측면,단어,KETI_SL_0000007275.MP4,금천구,
7692,10,2017,정면,단어,KETI_SL_0000007692.MP4,금천구,
8111,10,2017,측면,단어,KETI_SL_0000008111.MP4,금천구,
152,1,2017,정면,단어,KETI_SL_0000000152.MP4,금요일,
571,1,2017,측면,단어,KETI_SL_0000000571.MP4,금요일,
985,2,2017,정면,단어,KETI_SL_0000000985.MP4,금요일,
1404,2,2017,측면,단어,KETI_SL_0000001404.MP4,금요일,
1732,3,2017,정면,단어,KETI_SL_0000001732.MP4,금요일,
2151,3,2017,측면,단어,KETI_SL_0000002151.MP4,금요일,
2666,4,2017,정면,단어,KETI_SL_0000002666.MP4,금요일,
3085,4,2017,측면,단어,KETI_SL_0000003085.MP4,금요일,
3499,5,2017,정면,단어,KETI_SL_0000003499.MP4,금요일,
3920,5,2017,측면,단어,KETI_SL_0000003920.MP4,금요일,
4340,6,2017,정면,단어,KETI_SL_0000004340.MP4,금요일,
4756,6,2017,측면,단어,KETI_SL_0000004756.MP4,금요일,
5178,7,2017,정면,단어,KETI_SL_0000005178.MP4,금요일,
5594,7,2017,측면,단어,KETI_SL_0000005594.MP4,금요일,
6018,8,2017,정면,단어,KETI_SL_0000006018.MP4,금요일,
6437,8,2017,측면,단어,KETI_SL_0000006437.MP4,금요일,
6855,9,2017,정면,단어,KETI_SL_0000006855.MP4,금요일,
7274,9,2017,측면,단어,KETI_SL_0000007274.MP4,금요일,
7691,10,2017,정면,단어,KETI_SL_0000007691.MP4,금요일,
8110,10,2017,측면,단어,KETI_SL_0000008110.MP4,금요일,
151,1,2017,정면,단어,KETI_SL_0000000151.MP4,금가다,
570,1,2017,측면,단어,KETI_SL_0000000570.MP4,금가다,
984,2,2017,정면,단어,KETI_SL_0000000984.MP4,금가다,
1403,2,2017,측면,단어,KETI_SL_0000001403.MP4,금가다,
1731,3,2017,정면,단어,KETI_SL_0000001731.MP4,금가다,
2150,3,2017,측면,단어,KETI_SL_0000002150.MP4,금가다,
2665,4,2017,정면,단어,KETI_SL_0000002665.MP4,금가다,
3084,4,2017,측면,단어,KETI_SL_0000003084.MP4,금가다,
3498,5,2017,정면,단어,KETI_SL_0000003498.MP4,금가다,
3919,5,2017,측면,단어,KETI_SL_0000003919.MP4,금가다,
4339,6,2017,정면,단어,KETI_SL_0000004339.MP4,금가다,
4761,6,2017,측면,단어,KETI_SL_0000004761.MP4,금가다,
5177,7,2017,정면,단어,KETI_SL_0000005177.MP4,금가다,
5593,7,2017,측면,단어,KETI_SL_0000005593.MP4,금가다,
6017,8,2017,정면,단어,KETI_SL_0000006017.MP4,금가다,
6436,8,2017,측면,단어,KETI_SL_0000006436.MP4,금가다,
6854,9,2017,정면,단어,KETI_SL_0000006854.MP4,금가다,
7273,9,2017,측면,단어,KETI_SL_0000007273.MP4,금가다,
7690,10,2017,정면,단어,KETI_SL_0000007690.MP4,금가다,
8109,10,2017,측면,단어,KETI_SL_0000008109.MP4,금가다,
8390,1,2017,정면,문장,KETI_SL_0000008390.MP4,근처에서 폭탄이 터졌어요,
8495,1,2017,측면,문장,KETI_SL_0000008495.MP4,근처에서 폭탄이 터졌어요,
8600,2,2017,정면,문장,KETI_SL_0000008600.MP4,근처에서 폭탄이 터졌어요,
8705,2,2017,측면,문장,KETI_SL_0000008705.MP4,근처에서 폭탄이 터졌어요,
8810,3,2017,정면,문장,KETI_SL_0000008810.MP4,근처에서 폭탄이 터졌어요,
8915,3,2017,측면,문장,KETI_SL_0000008915.MP4,근처에서 폭탄이 터졌어요,
9020,4,2017,정면,문장,KETI_SL_0000009020.MP4,근처에서 폭탄이 터졌어요,
9125,4,2017,측면,문장,KETI_SL_0000009125.MP4,근처에서 폭탄이 터졌어요,
9230,5,2017,정면,문장,KETI_SL_0000009230.MP4,근처에서 폭탄이 터졌어요,
9335,5,2017,측면,문장,KETI_SL_0000009335.MP4,근처에서 폭탄이 터졌어요,
9440,6,2017,정면,문장,KETI_SL_0000009440.MP4,근처에서 폭탄이 터졌어요,
9544,6,2017,측면,문장,KETI_SL_0000009544.MP4,근처에서 폭탄이 터졌어요,
9650,7,2017,정면,문장,KETI_SL_0000009650.MP4,근처에서 폭탄이 터졌어요,
9755,7,2017,측면,문장,KETI_SL_0000009755.MP4,근처에서 폭탄이 터졌어요,
9860,8,2017,정면,문장,KETI_SL_0000009860.MP4,근처에서 폭탄이 터졌어요,
9965,8,2017,측면,문장,KETI_SL_0000009965.MP4,근처에서 폭탄이 터졌어요,
10070,9,2017,정면,문장,KETI_SL_0000010070.MP4,근처에서 폭탄이 터졌어요,
10175,9,2017,측면,문장,KETI_SL_0000010175.MP4,근처에서 폭탄이 터졌어요,
10280,10,2017,정면,문장,KETI_SL_0000010280.MP4,근처에서 폭탄이 터졌어요,
10385,10,2017,측면,문장,KETI_SL_0000010385.MP4,근처에서 폭탄이 터졌어요,
8402,1,2017,정면,문장,KETI_SL_0000008402.MP4,근처에 있는 건물이 붕괴되고 있어요,
8507,1,2017,측면,문장,KETI_SL_0000008507.MP4,근처에 있는 건물이 붕괴되고 있어요,
8612,2,2017,정면,문장,KETI_SL_0000008612.MP4,근처에 있는 건물이 붕괴되고 있어요,
8717,2,2017,측면,문장,KETI_SL_0000008717.MP4,근처에 있는 건물이 붕괴되고 있어요,
8822,3,2017,정면,문장,KETI_SL_0000008822.MP4,근처에 있는 건물이 붕괴되고 있어요,
8927,3,2017,측면,문장,KETI_SL_0000008927.MP4,근처에 있는 건물이 붕괴되고 있어요,
9032,4,2017,정면,문장,KETI_SL_0000009032.MP4,근처에 있는 건물이 붕괴되고 있어요,
9137,4,2017,측면,문장,KETI_SL_0000009137.MP4,근처에 있는 건물이 붕괴되고 있어요,
9242,5,2017,정면,문장,KETI_SL_0000009242.MP4,근처에 있는 건물이 붕괴되고 있어요,
9347,5,2017,측면,문장,KETI_SL_0000009347.MP4,근처에 있는 건물이 붕괴되고 있어요,
9452,6,2017,정면,문장,KETI_SL_0000009452.MP4,근처에 있는 건물이 붕괴되고 있어요,
9556,6,2017,측면,문장,KETI_SL_0000009556.MP4,근처에 있는 건물이 붕괴되고 있어요,
9662,7,2017,정면,문장,KETI_SL_0000009662.MP4,근처에 있는 건물이 붕괴되고 있어요,
9767,7,2017,측면,문장,KETI_SL_0000009767.MP4,근처에 있는 건물이 붕괴되고 있어요,
9872,8,2017,정면,문장,KETI_SL_0000009872.MP4,근처에 있는 건물이 붕괴되고 있어요,
9977,8,2017,측면,문장,KETI_SL_0000009977.MP4,근처에 있는 건물이 붕괴되고 있어요,
10082,9,2017,정면,문장,KETI_SL_0000010082.MP4,근처에 있는 건물이 붕괴되고 있어요,
10187,9,2017,측면,문장,KETI_SL_0000010187.MP4,근처에 있는 건물이 붕괴되고 있어요,
10292,10,2017,정면,문장,KETI_SL_0000010292.MP4,근처에 있는 건물이 붕괴되고 있어요,
10397,10,2017,측면,문장,KETI_SL_0000010397.MP4,근처에 있는 건물이 붕괴되고 있어요,
150,1,2017,정면,단어,KETI_SL_0000000150.MP4,귀,
569,1,2017,측면,단어,KETI_SL_0000000569.MP4,귀,
983,2,2017,정면,단어,KETI_SL_0000000983.MP4,귀,
1402,2,2017,측면,단어,KETI_SL_0000001402.MP4,귀,
1730,3,2017,정면,단어,KETI_SL_0000001730.MP4,귀,
2149,3,2017,측면,단어,KETI_SL_0000002149.MP4,귀,
2664,4,2017,정면,단어,KETI_SL_0000002664.MP4,귀,
3083,4,2017,측면,단어,KETI_SL_0000003083.MP4,귀,
3497,5,2017,정면,단어,KETI_SL_0000003497.MP4,귀,
3918,5,2017,측면,단어,KETI_SL_0000003918.MP4,귀,
4338,6,2017,정면,단어,KETI_SL_0000004338.MP4,귀,
4760,6,2017,측면,단어,KETI_SL_0000004760.MP4,귀,
5176,7,2017,정면,단어,KETI_SL_0000005176.MP4,귀,
5592,7,2017,측면,단어,KETI_SL_0000005592.MP4,귀,
6016,8,2017,정면,단어,KETI_SL_0000006016.MP4,귀,
6435,8,2017,측면,단어,KETI_SL_0000006435.MP4,귀,
6853,9,2017,정면,단어,KETI_SL_0000006853.MP4,귀,
7272,9,2017,측면,단어,KETI_SL_0000007272.MP4,귀,
7689,10,2017,정면,단어,KETI_SL_0000007689.MP4,귀,
8108,10,2017,측면,단어,KETI_SL_0000008108.MP4,귀,
149,1,2017,정면,단어,KETI_SL_0000000149.MP4,구해주세요,
568,1,2017,측면,단어,KETI_SL_0000000568.MP4,구해주세요,
982,2,2017,정면,단어,KETI_SL_0000000982.MP4,구해주세요,
1401,2,2017,측면,단어,KETI_SL_0000001401.MP4,구해주세요,
1729,3,2017,정면,단어,KETI_SL_0000001729.MP4,구해주세요,
2148,3,2017,측면,단어,KETI_SL_0000002148.MP4,구해주세요,
2663,4,2017,정면,단어,KETI_SL_0000002663.MP4,구해주세요,
3082,4,2017,측면,단어,KETI_SL_0000003082.MP4,구해주세요,
3496,5,2017,정면,단어,KETI_SL_0000003496.MP4,구해주세요,
3917,5,2017,측면,단어,KETI_SL_0000003917.MP4,구해주세요,
4337,6,2017,정면,단어,KETI_SL_0000004337.MP4,구해주세요,
4754,6,2017,측면,단어,KETI_SL_0000004754.MP4,구해주세요,
5175,7,2017,정면,단어,KETI_SL_0000005175.MP4,구해주세요,
5591,7,2017,측면,단어,KETI_SL_0000005591.MP4,구해주세요,
6015,8,2017,정면,단어,KETI_SL_0000006015.MP4,구해주세요,
6434,8,2017,측면,단어,KETI_SL_0000006434.MP4,구해주세요,
6852,9,2017,정면,단어,KETI_SL_0000006852.MP4,구해주세요,
7271,9,2017,측면,단어,KETI_SL_0000007271.MP4,구해주세요,
7688,10,2017,정면,단어,KETI_SL_0000007688.MP4,구해주세요,
8107,10,2017,측면,단어,KETI_SL_0000008107.MP4,구해주세요,
148,1,2017,정면,단어,KETI_SL_0000000148.MP4,구청,
567,1,2017,측면,단어,KETI_SL_0000000567.MP4,구청,
981,2,2017,정면,단어,KETI_SL_0000000981.MP4,구청,
1400,2,2017,측면,단어,KETI_SL_0000001400.MP4,구청,
1728,3,2017,정면,단어,KETI_SL_0000001728.MP4,구청,
2147,3,2017,측면,단어,KETI_SL_0000002147.MP4,구청,
2662,4,2017,정면,단어,KETI_SL_0000002662.MP4,구청,
3081,4,2017,측면,단어,KETI_SL_0000003081.MP4,구청,
3495,5,2017,정면,단어,KETI_SL_0000003495.MP4,구청,
3916,5,2017,측면,단어,KETI_SL_0000003916.MP4,구청,
4336,6,2017,정면,단어,KETI_SL_0000004336.MP4,구청,
4753,6,2017,측면,단어,KETI_SL_0000004753.MP4,구청,
5174,7,2017,정면,단어,KETI_SL_0000005174.MP4,구청,
5590,7,2017,측면,단어,KETI_SL_0000005590.MP4,구청,
6014,8,2017,정면,단어,KETI_SL_0000006014.MP4,구청,
6433,8,2017,측면,단어,KETI_SL_0000006433.MP4,구청,
6851,9,2017,정면,단어,KETI_SL_0000006851.MP4,구청,
7270,9,2017,측면,단어,KETI_SL_0000007270.MP4,구청,
7687,10,2017,정면,단어,KETI_SL_0000007687.MP4,구청,
8106,10,2017,측면,단어,KETI_SL_0000008106.MP4,구청,
147,1,2017,정면,단어,KETI_SL_0000000147.MP4,구로구,
566,1,2017,측면,단어,KETI_SL_0000000566.MP4,구로구,
980,2,2017,정면,단어,KETI_SL_0000000980.MP4,구로구,
1399,2,2017,측면,단어,KETI_SL_0000001399.MP4,구로구,
1727,3,2017,정면,단어,KETI_SL_0000001727.MP4,구로구,
2146,3,2017,측면,단어,KETI_SL_0000002146.MP4,구로구,
2661,4,2017,정면,단어,KETI_SL_0000002661.MP4,구로구,
3080,4,2017,측면,단어,KETI_SL_0000003080.MP4,구로구,
3494,5,2017,정면,단어,KETI_SL_0000003494.MP4,구로구,
3915,5,2017,측면,단어,KETI_SL_0000003915.MP4,구로구,
4335,6,2017,정면,단어,KETI_SL_0000004335.MP4,구로구,
4757,6,2017,측면,단어,KETI_SL_0000004757.MP4,구로구,
5173,7,2017,정면,단어,KETI_SL_0000005173.MP4,구로구,
5589,7,2017,측면,단어,KETI_SL_0000005589.MP4,구로구,
6013,8,2017,정면,단어,KETI_SL_0000006013.MP4,구로구,
6432,8,2017,측면,단어,KETI_SL_0000006432.MP4,구로구,
6850,9,2017,정면,단어,KETI_SL_0000006850.MP4,구로구,
7269,9,2017,측면,단어,KETI_SL_0000007269.MP4,구로구,
7686,10,2017,정면,단어,KETI_SL_0000007686.MP4,구로구,
8105,10,2017,측면,단어,KETI_SL_0000008105.MP4,구로구,
146,1,2017,정면,단어,KETI_SL_0000000146.MP4,구급차,
565,1,2017,측면,단어,KETI_SL_0000000565.MP4,구급차,
979,2,2017,정면,단어,KETI_SL_0000000979.MP4,구급차,
1398,2,2017,측면,단어,KETI_SL_0000001398.MP4,구급차,
1726,3,2017,정면,단어,KETI_SL_0000001726.MP4,구급차,
2145,3,2017,측면,단어,KETI_SL_0000002145.MP4,구급차,
2660,4,2017,정면,단어,KETI_SL_0000002660.MP4,구급차,
3079,4,2017,측면,단어,KETI_SL_0000003079.MP4,구급차,
3493,5,2017,정면,단어,KETI_SL_0000003493.MP4,구급차,
3914,5,2017,측면,단어,KETI_SL_0000003914.MP4,구급차,
4334,6,2017,정면,단어,KETI_SL_0000004334.MP4,구급차,
4751,6,2017,측면,단어,KETI_SL_0000004751.MP4,구급차,
5172,7,2017,정면,단어,KETI_SL_0000005172.MP4,구급차,
5588,7,2017,측면,단어,KETI_SL_0000005588.MP4,구급차,
6012,8,2017,정면,단어,KETI_SL_0000006012.MP4,구급차,
6431,8,2017,측면,단어,KETI_SL_0000006431.MP4,구급차,
6849,9,2017,정면,단어,KETI_SL_0000006849.MP4,구급차,
7268,9,2017,측면,단어,KETI_SL_0000007268.MP4,구급차,
7685,10,2017,정면,단어,KETI_SL_0000007685.MP4,구급차,
8104,10,2017,측면,단어,KETI_SL_0000008104.MP4,구급차,
145,1,2017,정면,단어,KETI_SL_0000000145.MP4,구급대원,
564,1,2017,측면,단어,KETI_SL_0000000564.MP4,구급대원,
978,2,2017,정면,단어,KETI_SL_0000000978.MP4,구급대원,
1397,2,2017,측면,단어,KETI_SL_0000001397.MP4,구급대원,
1725,3,2017,정면,단어,KETI_SL_0000001725.MP4,구급대원,
2144,3,2017,측면,단어,KETI_SL_0000002144.MP4,구급대원,
2659,4,2017,정면,단어,KETI_SL_0000002659.MP4,구급대원,
3078,4,2017,측면,단어,KETI_SL_0000003078.MP4,구급대원,
3492,5,2017,정면,단어,KETI_SL_0000003492.MP4,구급대원,
3913,5,2017,측면,단어,KETI_SL_0000003913.MP4,구급대원,
4333,6,2017,정면,단어,KETI_SL_0000004333.MP4,구급대원,
4755,6,2017,측면,단어,KETI_SL_0000004755.MP4,구급대원,
5171,7,2017,정면,단어,KETI_SL_0000005171.MP4,구급대원,
5587,7,2017,측면,단어,KETI_SL_0000005587.MP4,구급대원,
6011,8,2017,정면,단어,KETI_SL_0000006011.MP4,구급대원,
6430,8,2017,측면,단어,KETI_SL_0000006430.MP4,구급대원,
6848,9,2017,정면,단어,KETI_SL_0000006848.MP4,구급대원,
7267,9,2017,측면,단어,KETI_SL_0000007267.MP4,구급대원,
7684,10,2017,정면,단어,KETI_SL_0000007684.MP4,구급대원,
8103,10,2017,측면,단어,KETI_SL_0000008103.MP4,구급대원,
144,1,2017,정면,단어,KETI_SL_0000000144.MP4,구급대,
563,1,2017,측면,단어,KETI_SL_0000000563.MP4,구급대,
977,2,2017,정면,단어,KETI_SL_0000000977.MP4,구급대,
1396,2,2017,측면,단어,KETI_SL_0000001396.MP4,구급대,
1724,3,2017,정면,단어,KETI_SL_0000001724.MP4,구급대,
2143,3,2017,측면,단어,KETI_SL_0000002143.MP4,구급대,
2658,4,2017,정면,단어,KETI_SL_0000002658.MP4,구급대,
3077,4,2017,측면,단어,KETI_SL_0000003077.MP4,구급대,
3491,5,2017,정면,단어,KETI_SL_0000003491.MP4,구급대,
3912,5,2017,측면,단어,KETI_SL_0000003912.MP4,구급대,
4332,6,2017,정면,단어,KETI_SL_0000004332.MP4,구급대,
4750,6,2017,측면,단어,KETI_SL_0000004750.MP4,구급대,
5169,7,2017,정면,단어,KETI_SL_0000005169.MP4,구급대,
5585,7,2017,측면,단어,KETI_SL_0000005585.MP4,구급대,
6010,8,2017,정면,단어,KETI_SL_0000006010.MP4,구급대,
6429,8,2017,측면,단어,KETI_SL_0000006429.MP4,구급대,
6847,9,2017,정면,단어,KETI_SL_0000006847.MP4,구급대,
7266,9,2017,측면,단어,KETI_SL_0000007266.MP4,구급대,
7683,10,2017,정면,단어,KETI_SL_0000007683.MP4,구급대,
8102,10,2017,측면,단어,KETI_SL_0000008102.MP4,구급대,
143,1,2017,정면,단어,KETI_SL_0000000143.MP4,교통사고,
562,1,2017,측면,단어,KETI_SL_0000000562.MP4,교통사고,
976,2,2017,정면,단어,KETI_SL_0000000976.MP4,교통사고,
1395,2,2017,측면,단어,KETI_SL_0000001395.MP4,교통사고,
1723,3,2017,정면,단어,KETI_SL_0000001723.MP4,교통사고,
2142,3,2017,측면,단어,KETI_SL_0000002142.MP4,교통사고,
2657,4,2017,정면,단어,KETI_SL_0000002657.MP4,교통사고,
3076,4,2017,측면,단어,KETI_SL_0000003076.MP4,교통사고,
3490,5,2017,정면,단어,KETI_SL_0000003490.MP4,교통사고,
3911,5,2017,측면,단어,KETI_SL_0000003911.MP4,교통사고,
4331,6,2017,정면,단어,KETI_SL_0000004331.MP4,교통사고,
4749,6,2017,측면,단어,KETI_SL_0000004749.MP4,교통사고,
5168,7,2017,정면,단어,KETI_SL_0000005168.MP4,교통사고,
5584,7,2017,측면,단어,KETI_SL_0000005584.MP4,교통사고,
6009,8,2017,정면,단어,KETI_SL_0000006009.MP4,교통사고,
6428,8,2017,측면,단어,KETI_SL_0000006428.MP4,교통사고,
6846,9,2017,정면,단어,KETI_SL_0000006846.MP4,교통사고,
7265,9,2017,측면,단어,KETI_SL_0000007265.MP4,교통사고,
7682,10,2017,정면,단어,KETI_SL_0000007682.MP4,교통사고,
8101,10,2017,측면,단어,KETI_SL_0000008101.MP4,교통사고,
142,1,2017,정면,단어,KETI_SL_0000000142.MP4,광진구,
561,1,2017,측면,단어,KETI_SL_0000000561.MP4,광진구,
975,2,2017,정면,단어,KETI_SL_0000000975.MP4,광진구,
1394,2,2017,측면,단어,KETI_SL_0000001394.MP4,광진구,
1721,3,2017,정면,단어,KETI_SL_0000001721.MP4,광진구,
2140,3,2017,측면,단어,KETI_SL_0000002140.MP4,광진구,
2656,4,2017,정면,단어,KETI_SL_0000002656.MP4,광진구,
3075,4,2017,측면,단어,KETI_SL_0000003075.MP4,광진구,
3489,5,2017,정면,단어,KETI_SL_0000003489.MP4,광진구,
3910,5,2017,측면,단어,KETI_SL_0000003910.MP4,광진구,
4330,6,2017,정면,단어,KETI_SL_0000004330.MP4,광진구,
4752,6,2017,측면,단어,KETI_SL_0000004752.MP4,광진구,
5167,7,2017,정면,단어,KETI_SL_0000005167.MP4,광진구,
5583,7,2017,측면,단어,KETI_SL_0000005583.MP4,광진구,
6008,8,2017,정면,단어,KETI_SL_0000006008.MP4,광진구,
6427,8,2017,측면,단어,KETI_SL_0000006427.MP4,광진구,
6845,9,2017,정면,단어,KETI_SL_0000006845.MP4,광진구,
7264,9,2017,측면,단어,KETI_SL_0000007264.MP4,광진구,
7681,10,2017,정면,단어,KETI_SL_0000007681.MP4,광진구,
8100,10,2017,측면,단어,KETI_SL_0000008100.MP4,광진구,
8412,1,2017,정면,문장,KETI_SL_0000008412.MP4,광견병에 걸린 개에게 물렸어요,
8517,1,2017,측면,문장,KETI_SL_0000008517.MP4,광견병에 걸린 개에게 물렸어요,
8622,2,2017,정면,문장,KETI_SL_0000008622.MP4,광견병에 걸린 개에게 물렸어요,
8727,2,2017,측면,문장,KETI_SL_0000008727.MP4,광견병에 걸린 개에게 물렸어요,
8832,3,2017,정면,문장,KETI_SL_0000008832.MP4,광견병에 걸린 개에게 물렸어요,
8937,3,2017,측면,문장,KETI_SL_0000008937.MP4,광견병에 걸린 개에게 물렸어요,
9042,4,2017,정면,문장,KETI_SL_0000009042.MP4,광견병에 걸린 개에게 물렸어요,
9147,4,2017,측면,문장,KETI_SL_0000009147.MP4,광견병에 걸린 개에게 물렸어요,
9252,5,2017,정면,문장,KETI_SL_0000009252.MP4,광견병에 걸린 개에게 물렸어요,
9357,5,2017,측면,문장,KETI_SL_0000009357.MP4,광견병에 걸린 개에게 물렸어요,
9462,6,2017,정면,문장,KETI_SL_0000009462.MP4,광견병에 걸린 개에게 물렸어요,
9566,6,2017,측면,문장,KETI_SL_0000009566.MP4,광견병에 걸린 개에게 물렸어요,
9672,7,2017,정면,문장,KETI_SL_0000009672.MP4,광견병에 걸린 개에게 물렸어요,
9777,7,2017,측면,문장,KETI_SL_0000009777.MP4,광견병에 걸린 개에게 물렸어요,
9882,8,2017,정면,문장,KETI_SL_0000009882.MP4,광견병에 걸린 개에게 물렸어요,
9987,8,2017,측면,문장,KETI_SL_0000009987.MP4,광견병에 걸린 개에게 물렸어요,
10092,9,2017,정면,문장,KETI_SL_0000010092.MP4,광견병에 걸린 개에게 물렸어요,
10197,9,2017,측면,문장,KETI_SL_0000010197.MP4,광견병에 걸린 개에게 물렸어요,
10302,10,2017,정면,문장,KETI_SL_0000010302.MP4,광견병에 걸린 개에게 물렸어요,
10407,10,2017,측면,문장,KETI_SL_0000010407.MP4,광견병에 걸린 개에게 물렸어요,
141,1,2017,정면,단어,KETI_SL_0000000141.MP4,관악구,
560,1,2017,측면,단어,KETI_SL_0000000560.MP4,관악구,
974,2,2017,정면,단어,KETI_SL_0000000974.MP4,관악구,
1393,2,2017,측면,단어,KETI_SL_0000001393.MP4,관악구,
1720,3,2017,정면,단어,KETI_SL_0000001720.MP4,관악구,
2139,3,2017,측면,단어,KETI_SL_0000002139.MP4,관악구,
2655,4,2017,정면,단어,KETI_SL_0000002655.MP4,관악구,
3074,4,2017,측면,단어,KETI_SL_0000003074.MP4,관악구,
3488,5,2017,정면,단어,KETI_SL_0000003488.MP4,관악구,
3909,5,2017,측면,단어,KETI_SL_0000003909.MP4,관악구,
4329,6,2017,정면,단어,KETI_SL_0000004329.MP4,관악구,
4748,6,2017,측면,단어,KETI_SL_0000004748.MP4,관악구,
5166,7,2017,정면,단어,KETI_SL_0000005166.MP4,관악구,
5582,7,2017,측면,단어,KETI_SL_0000005582.MP4,관악구,
6007,8,2017,정면,단어,KETI_SL_0000006007.MP4,관악구,
6426,8,2017,측면,단어,KETI_SL_0000006426.MP4,관악구,
6844,9,2017,정면,단어,KETI_SL_0000006844.MP4,관악구,
7263,9,2017,측면,단어,KETI_SL_0000007263.MP4,관악구,
7680,10,2017,정면,단어,KETI_SL_0000007680.MP4,관악구,
8099,10,2017,측면,단어,KETI_SL_0000008099.MP4,관악구,
140,1,2017,정면,단어,KETI_SL_0000000140.MP4,공장,
559,1,2017,측면,단어,KETI_SL_0000000559.MP4,공장,
973,2,2017,정면,단어,KETI_SL_0000000973.MP4,공장,
1392,2,2017,측면,단어,KETI_SL_0000001392.MP4,공장,
1719,3,2017,정면,단어,KETI_SL_0000001719.MP4,공장,
2138,3,2017,측면,단어,KETI_SL_0000002138.MP4,공장,
2654,4,2017,정면,단어,KETI_SL_0000002654.MP4,공장,
3073,4,2017,측면,단어,KETI_SL_0000003073.MP4,공장,
3762,5,2017,정면,단어,KETI_SL_0000003762.MP4,공장,
4181,5,2017,측면,단어,KETI_SL_0000004181.MP4,공장,
4609,6,2017,정면,단어,KETI_SL_0000004609.MP4,공장,
5028,6,2017,측면,단어,KETI_SL_0000005028.MP4,공장,
5170,7,2017,정면,단어,KETI_SL_0000005170.MP4,공장,
5586,7,2017,측면,단어,KETI_SL_0000005586.MP4,공장,
6006,8,2017,정면,단어,KETI_SL_0000006006.MP4,공장,
6425,8,2017,측면,단어,KETI_SL_0000006425.MP4,공장,
6843,9,2017,정면,단어,KETI_SL_0000006843.MP4,공장,
7262,9,2017,측면,단어,KETI_SL_0000007262.MP4,공장,
7679,10,2017,정면,단어,KETI_SL_0000007679.MP4,공장,
8098,10,2017,측면,단어,KETI_SL_0000008098.MP4,공장,
138,1,2017,정면,단어,KETI_SL_0000000138.MP4,공원,
557,1,2017,측면,단어,KETI_SL_0000000557.MP4,공원,
972,2,2017,정면,단어,KETI_SL_0000000972.MP4,공원,
1391,2,2017,측면,단어,KETI_SL_0000001391.MP4,공원,
1718,3,2017,정면,단어,KETI_SL_0000001718.MP4,공원,
2137,3,2017,측면,단어,KETI_SL_0000002137.MP4,공원,
2652,4,2017,정면,단어,KETI_SL_0000002652.MP4,공원,
3071,4,2017,측면,단어,KETI_SL_0000003071.MP4,공원,
3487,5,2017,정면,단어,KETI_SL_0000003487.MP4,공원,
3907,5,2017,측면,단어,KETI_SL_0000003907.MP4,공원,
4327,6,2017,정면,단어,KETI_SL_0000004327.MP4,공원,
4746,6,2017,측면,단어,KETI_SL_0000004746.MP4,공원,
5164,7,2017,정면,단어,KETI_SL_0000005164.MP4,공원,
5580,7,2017,측면,단어,KETI_SL_0000005580.MP4,공원,
6004,8,2017,정면,단어,KETI_SL_0000006004.MP4,공원,
